Ebu1_B1 SRR22514602 E_burgeri
Ebu1_B2 SRR22514601 E_burgeri
Ebu1_B3 SRR22514600 E_burgeri
Ebu1_B4 SRR22514599 E_burgeri
Ebu1_SG7 SRR22514595 E_burgeri
Ebu1_SGF1 SRR22514597 E_burgeri
Ebu1_SGF2 SRR22514596 E_burgeri
Ebu2_B1 SRR22514594 E_burgeri
Ebu2_B2 SRR22514593 E_burgeri
Ebu2_B3 SRR22514560 E_burgeri
Ebu2_B4 SRR22514559 E_burgeri
Ebu3_B1 SRR22514656 E_burgeri
Ebu3_B2 SRR22514655 E_burgeri
Ebu3_B3 SRR22514654 E_burgeri
Ebu3_B4 SRR22514653 E_burgeri
