Msp10_B4 SRR22514640 M_martinii
Msp10_SGF1 SRR22514645 M_martinii
Msp10_SGF2 SRR22514644 M_martinii
Msp10_SGF3 SRR22514642 M_martinii
Msp10_Sk3 SRR22514641 M_martinii
Msp11_B1 SRR22514635 M_martinii
Msp11_B2 SRR22514634 M_martinii
Msp11_B3 SRR22514633 M_martinii
Msp11_B4 SRR22514631 M_martinii
Msp11_SGF3 SRR22514639 M_martinii
Msp11_Sk1 SRR22514638 M_martinii
Msp11_Sk2 SRR22514637 M_martinii
Msp11_Sk3 SRR22514636 M_martinii
